,dec,bin,gray,contiguity,score
21508,21508,101010000000100,111111000000110,True,0.16634515857022197
21511,21511,101010000000111,111111000000100,True,0.031871655813512034
21512,21512,101010000001000,111111000001100,True,0.051300923471598946
21515,21515,101010000001011,111111000001110,True,0.24951773785533293
21516,21516,101010000001100,111111000001010,True,0.05398082245892128
21519,21519,101010000001111,111111000001000,True,0.14423599192481273
21567,21567,101010000111111,111111000100000,True,0.1550512985522207
21568,21568,101010001000000,111111001100000,True,0.10346324304626578
21616,21616,101010001110000,111111001001000,True,0.0926479364188578
21631,21631,101010001111111,111111001000000,True,0.17582051570396875
21632,21632,101010010000000,111111011000000,True,0.15093573939311855
21647,21647,101010010001111,111111011001000,True,0.06776316010800756
21695,21695,101010010111111,111111011100000,True,0.07857846673541555
21696,21696,101010011000000,111111010100000,True,0.13016652224137049
21744,21744,101010011110000,111111010001000,True,0.11935121561396247
21751,21751,101010011110111,111111010001100,True,0.07618569978244918
21752,21752,101010011111000,111111010000100,True,0.006986879502661797
21759,21759,101010011111111,111111010000000,True,0.20252379489907346
21760,21760,101010100000000,111111110000000,True,0.026511857838867368
21761,21761,101010100000001,111111110000001,True,0.2293227847722968
21762,21762,101010100000010,111111110000011,True,0.4275395991560308
21765,21765,101010100000101,111111110000111,True,0.6230765145524424
21766,21766,101010100000110,111111110000101,True,0.42485970016870844
21767,21767,101010100000111,111111110000100,True,0.1690250575575443
21768,21768,101010100001000,111111110001100,True,0.2521976368426553
21769,21769,101010100001001,111111110001101,True,0.5080322794538195
21770,21770,101010100001010,111111110001111,True,0.7062490938375534
21773,21773,101010100001101,111111110001011,True,0.5107121784411417
21774,21774,101010100001110,111111110001001,True,0.31249536405740774
21775,21775,101010100001111,111111110001000,True,0.056660721446243616
21822,21822,101010100111110,111111110100001,True,0.30168005742999976
21823,21823,101010100111111,111111110100000,True,0.045845414818835625
21824,21824,101010101000000,111111111100000,True,0.09743347032479054
21825,21825,101010101000001,111111111100001,True,0.35326811293595467
21826,21826,101010101000010,111111111100011,True,0.5514849273196887
21829,21829,101010101000101,111111111100111,True,0.7470218427161003
21834,21834,101010101001010,111111111101111,True,0.8301944220012113
21845,21845,101010101010101,111111111111111,True,0.9057101470368301
21872,21872,101010101110000,111111111001000,True,0.10824877695219853
21873,21873,101010101110001,111111111001001,True,0.3640834195633627
21874,21874,101010101110010,111111111001011,True,0.5623002339470967
21877,21877,101010101110101,111111111001111,True,0.7578371493435083
21882,21882,101010101111010,111111111000111,True,0.6746645700583974
21885,21885,101010101111101,111111111000011,True,0.4791276546619857
21886,21886,101010101111110,111111111000001,True,0.28091084027825164
21887,21887,101010101111111,111111111000000,True,0.025076197667087543
21888,21888,101010110000000,111111101000000,True,0.0001914213562373095
21903,21903,101010110001111,111111101001000,True,0.08336400064134829
21951,21951,101010110111111,111111101100000,True,0.0725486940139403
21952,21952,101010111000000,111111100100000,True,0.02096063850798539
21953,21953,101010111000001,111111100100001,True,0.2767952811191495
22000,22000,101010111110000,111111100001000,True,0.03177594513539338
22001,22001,101010111110001,111111100001001,True,0.28761058774655757
22002,22002,101010111110010,111111100001011,True,0.4858274021302915
22003,22003,101010111110011,111111100001010,True,0.22999275951912734
22004,22004,101010111110100,111111100001110,True,0.42552967491553906
22005,22005,101010111110101,111111100001111,True,0.6813643175267031
22006,22006,101010111110110,111111100001101,True,0.48314750314296917
22007,22007,101010111110111,111111100001100,True,0.22731286053180505
22008,22008,101010111111000,111111100000100,True,0.14414028124669404
22009,22009,101010111111001,111111100000101,True,0.3999749238578582
22010,22010,101010111111010,111111100000111,True,0.5981917382415922
22011,22011,101010111111011,111111100000110,True,0.34235709563042804
22012,22012,101010111111100,111111100000010,True,0.14682018023401638
22013,22013,101010111111101,111111100000011,True,0.40265482284518056
22014,22014,101010111111110,111111100000001,True,0.20443800846144655
22015,22015,101010111111111,111111100000000,True,0.0513966341497176
22016,22016,101011000000000,111110100000000,True,0.21716752865122765
22017,22017,101011000000001,111110100000001,True,0.038667113959936515
22022,22022,101011000000110,111110100000101,True,0.23420402935634818
22023,22023,101011000000111,111110100000100,True,0.021630613254815974
22024,22024,101011000001000,111110100001100,True,0.061541966030295
22025,22025,101011000001001,111110100001101,True,0.31737660864145917
22030,22030,101011000001110,111110100001001,True,0.12183969324504751
22031,22031,101011000001111,111110100001000,True,0.13399494936611667
22078,22078,101011000111110,111110100100001,True,0.11102438661763953
22079,22079,101011000111111,111110100100000,True,0.14481025599352465
22080,22080,101011001000000,111110101100000,True,0.09322220048756973
22128,22128,101011001110000,111110101001000,True,0.08240689386016174
22143,22143,101011001111111,111110101000000,True,0.16557947314527272
22144,22144,101011010000000,111110111000000,True,0.14069469683442248
22145,22145,101011010000001,111110111000001,True,0.11513994577674168
22158,22158,101011010001110,111110111001001,True,0.19831252506185265
22159,22159,101011010001111,111110111001000,True,0.05752211754931151
22206,22206,101011010111110,111110111100001,True,0.18749721843444464
22207,22207,101011010111111,111110111100000,True,0.0683374241767195
22208,22208,101011011000000,111110110100000,True,0.11992547968267439
22209,22209,101011011000001,111110110100001,True,0.13590916292848976
22256,22256,101011011110000,111110110001000,True,0.10911017305526642
22257,22257,101011011110001,111110110001001,True,0.14672446955589774
22262,22262,101011011110110,111110110001101,True,0.34226138495230934
22263,22263,101011011110111,111110110001100,True,0.08642674234114524
22264,22264,101011011111000,111110110000100,True,0.0032541630560342615
22265,22265,101011011111001,111110110000101,True,0.25908880566719844
22270,22270,101011011111110,111110110000001,True,0.06355189027078675
22271,22271,101011011111111,111110110000000,True,0.1922827523403774
22272,22272,101011100000000,111110010000000,True,0.3682946894005835
22273,22273,101011100000001,111110010000001,True,0.11246004678941933
22278,22278,101011100000110,111110010000101,True,0.08307686860699232
22279,22279,101011100000111,111110010000100,True,0.17275777400417183
22280,22280,101011100001000,111110010001100,True,0.08958519471906085
22281,22281,101011100001001,111110010001101,True,0.16624944789210333
22286,22286,101011100001110,111110010001001,True,0.029287467504308357
22287,22287,101011100001111,111110010001000,True,0.2851221101154725
22334,22334,101011100111110,111110010100001,True,0.04010277413171634
22335,22335,101011100111111,111110010100000,True,0.2959374167428805
22336,22336,101011101000000,111110011100000,True,0.24434936123692558
22337,22337,101011101000001,111110011100001,True,0.01148528137423857
22384,22384,101011101110000,111110011001000,True,0.2335340546095176
22385,22385,101011101110001,111110011001001,True,0.022300588001646558
22398,22398,101011101111110,111110011000001,True,0.06087199128346442
22399,22399,101011101111111,111110011000000,True,0.31670663389462855
22400,22400,101011110000000,111110001000000,True,0.34159141020547884
22415,22415,101011110001111,111110001001000,True,0.2584188309203678
22463,22463,101011110111111,111110001100000,True,0.2692341375477758
22464,22464,101011111000000,111110000100000,True,0.3208221930537307
22512,22512,101011111110000,111110000001000,True,0.3100068864263228
22516,22516,101011111110100,111110000001110,True,0.0837468433538229
22519,22519,101011111110111,111110000001100,True,0.11446997102991108
22520,22520,101011111111000,111110000000100,True,0.19764255031502206
22523,22523,101011111111011,111110000000110,True,0.0005742640687119285
22527,22527,101011111111111,111110000000000,True,0.3931794657114337
22528,22528,101100000000000,111010000000000,True,0.5277486791462623
22532,22532,101100000000100,111010000000110,True,0.13399494936611667
22535,22535,101100000000111,111010000000100,True,0.3322117637498507
22536,22536,101100000001000,111010000001100,True,0.24903918446473966
22539,22539,101100000001011,111010000001110,True,0.05082237008100568
22560,22560,101100000100000,111010000110000,True,0.3798756814529407
22591,22591,101100000111111,111010000100000,True,0.4553914064885593
22592,22592,101100001000000,111010001100000,True,0.4038033509826044
22623,22623,101100001011111,111010001110000,True,0.3282876259469858
22655,22655,101100001111111,111010001000000,True,0.4761606236403074
22656,22656,101100010000000,111010011000000,True,0.45127584732945714
22657,22657,101100010000001,111010011000001,True,0.19544120471829302
22688,22688,101100010100000,111010011110000,True,0.30340284963613556
22689,22689,101100010100001,111010011110001,True,0.04756820702497141
22718,22718,101100010111110,111010011100001,True,0.12308393206059
22719,22719,101100010111111,111010011100000,True,0.37891857467175416
22720,22720,101100011000000,111010010100000,True,0.43050663017770907
22721,22721,101100011000001,111010010100001,True,0.17467198756654492
22750,22750,101100011011110,111010010110001,True,0.09915626253092633
22751,22751,101100011011111,111010010110000,True,0.3549909051420905
22774,22774,101100011110110,111010010001101,True,0.03168023445727472
22775,22775,101100011110111,111010010001100,True,0.22415440815388943
22776,22776,101100011111000,111010010000100,True,0.3073269874390004
22777,22777,101100011111001,111010010000101,True,0.05149234482783625
22782,22782,101100011111110,111010010000001,True,0.24702926022424793
22783,22783,101100011111111,111010010000000,True,0.502863902835412
22784,22784,101100100000000,111010110000000,True,0.326851965775206
22785,22785,101100100000001,111010110000001,True,0.07101732316404183
22790,22790,101100100000110,111010110000101,True,0.12451959223236983
22791,22791,101100100000111,111010110000100,True,0.13131505037879432
22792,22792,101100100001000,111010110001100,True,0.04814247109368333
22793,22793,101100100001001,111010110001101,True,0.20769217151748082
22816,22816,101100100100000,111010110110000,True,0.1789789680818844
22817,22817,101100100100001,111010110110001,True,0.07685567452927977
22846,22846,101100100111110,111010110100001,True,0.0013399494936611666
22847,22847,101100100111111,111010110100000,True,0.254494693117503
22848,22848,101100101000000,111010111100000,True,0.20290663761154806
22849,22849,101100101000001,111010111100001,True,0.05292800499961607
22878,22878,101100101011110,111010111110001,True,0.12844373003523468
22879,22879,101100101011111,111010111110000,True,0.1273909125759295
22910,22910,101100101111110,111010111000001,True,0.01942926765808691
22911,22911,101100101111111,111010111000000,True,0.27526391026925107
22912,22912,101100110000000,111010101000000,True,0.3001486865801013
22944,22944,101100110100000,111010101110000,True,0.15227568888677973
22975,22975,101100110111111,111010101100000,True,0.2277914139223983
22976,22976,101100111000000,111010100100000,True,0.27937946942835323
22977,22977,101100111000001,111010100100001,True,0.02354482681718907
23006,23006,101100111011110,111010100110001,True,0.051970898218429526
23007,23007,101100111011111,111010100110000,True,0.20386374439273464
23030,23030,101100111110110,111010100001101,True,0.18280739520663059
23031,23031,101100111110111,111010100001100,True,0.07302724740453359
23032,23032,101100111111000,111010100000100,True,0.15619982668964455
23033,23033,101100111111001,111010100000101,True,0.0996348159215196
23038,23038,101100111111110,111010100000001,True,0.09590209947489207
23039,23039,101100111111111,111010100000000,True,0.3517367420860562
23040,23040,101101000000000,111011100000000,True,0.1859658475845462
23041,23041,101101000000001,111011100000001,True,0.06986879502661797
23042,23042,101101000000010,111011100000011,True,0.268085609410352
23043,23043,101101000000011,111011100000010,True,0.012250966799187808
